iso3_country,canonical_organism,canonical_drug,parsed_year,n_isolates,median_distance_to_failure,low_n_flag,version,date_added
THA,Candida glabrata,Fluconazole,2021,3,-3.0,True,v1,2026-07-08
THA,Candida glabrata,Fluconazole,2022,1,-3.0,True,v1,2026-07-08
THA,Candida glabrata,Fluconazole,2023,2,-0.5,True,v1,2026-07-08
THA,Candida glabrata,Fluconazole,2024,1,-3.0,True,v1,2026-07-08
THA,Candida glabrata,Flucytosine,2011,5,0.0,True,v1,2026-07-08
THA,Candida glabrata,Flucytosine,2012,2,0.0,True,v1,2026-07-08
THA,Candida glabrata,Flucytosine,2013,3,0.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2011,5,1.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2012,2,1.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2013,3,1.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2017,1,2.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2018,4,2.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2019,3,2.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2020,4,1.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2021,3,2.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2022,1,2.0,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2023,2,3.0294468445267846,True,v1,2026-07-08
THA,Candida glabrata,Itraconazole,2024,1,2.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2011,5,0.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2012,2,0.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2013,3,0.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2014,2,0.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2016,3,3.0588936890535687,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2017,1,2.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2018,4,3.0588936890535687,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2019,3,2.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2020,4,0.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2021,3,1.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2022,1,1.0,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2023,2,2.0294468445267846,True,v1,2026-07-08
THA,Candida glabrata,Posaconazole,2024,1,1.0,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2011,5,2.0588936890535687,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2012,2,1.0,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2013,3,1.0,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2014,2,0.5294468445267841,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2016,3,3.0588936890535683,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2017,1,3.0588936890535683,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2018,4,3.0588936890535683,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2019,3,3.0588936890535683,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2020,4,1.0294468445267844,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2021,3,2.0588936890535687,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2022,1,3.0588936890535683,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2023,2,4.058893689053568,True,v1,2026-07-08
THA,Candida glabrata,Voriconazole,2024,1,3.0588936890535683,True,v1,2026-07-08
THA,Candida guilliermondii,Amphotericin B,2014,1,1.0,True,v1,2026-07-08
THA,Candida guilliermondii,Amphotericin B,2022,1,2.0,True,v1,2026-07-08
THA,Candida guilliermondii,Itraconazole,2022,1,2.0,True,v1,2026-07-08
THA,Candida guilliermondii,Posaconazole,2014,1,0.0,True,v1,2026-07-08
THA,Candida guilliermondii,Posaconazole,2022,1,2.0588936890535687,True,v1,2026-07-08
THA,Candida krusei,Amphotericin B,2020,1,1.0,True,v1,2026-07-08
THA,Candida krusei,Itraconazole,2020,1,3.0588936890535687,True,v1,2026-07-08
THA,Candida krusei,Posaconazole,2020,1,3.0588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2011,7,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2012,2,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2013,2,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2015,1,2.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2016,2,2.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2018,2,2.5,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2019,2,1.5,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2020,1,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2021,2,2.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2022,3,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Amphotericin B,2024,1,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Flucytosine,2011,7,0.0,True,v1,2026-07-08
THA,Candida parapsilosis,Flucytosine,2012,2,0.0,True,v1,2026-07-08
THA,Candida parapsilosis,Flucytosine,2013,2,0.0,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2011,7,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2012,2,1.0,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2013,2,2.5588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2018,2,2.5588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2019,2,2.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2020,1,2.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2021,2,2.5588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2022,3,2.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Itraconazole,2024,1,3.0588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2011,7,1.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2012,2,1.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2013,2,1.5588936890535685,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2015,1,1.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2016,2,2.5588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2018,2,3.0588936890535683,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2019,2,1.5588936890535685,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2020,1,1.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2021,2,1.5588936890535685,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2022,3,1.0588936890535687,True,v1,2026-07-08
THA,Candida parapsilosis,Posaconazole,2024,1,2.0588936890535683,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2011,7,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2012,6,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2013,9,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2014,5,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2015,8,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2016,7,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2017,8,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2018,4,1.5,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2019,9,2.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2020,9,2.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2021,9,2.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2022,3,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2023,3,2.0,True,v1,2026-07-08
THA,Candida tropicalis,Amphotericin B,2024,4,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Flucytosine,2011,7,0.0,True,v1,2026-07-08
THA,Candida tropicalis,Flucytosine,2012,6,0.0,True,v1,2026-07-08
THA,Candida tropicalis,Flucytosine,2013,9,0.0,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2011,7,3.0588936890535683,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2012,6,2.0588936890535687,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2013,9,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2017,8,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2018,4,2.0588936890535687,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2019,9,2.0588936890535687,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2020,9,1.0,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2021,9,3.0588936890535683,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2022,3,2.0588936890535687,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2023,3,2.0588936890535687,True,v1,2026-07-08
THA,Candida tropicalis,Itraconazole,2024,4,3.0588936890535683,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2011,7,0.9999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2012,6,0.4999999999999998,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2013,9,-1.0588936890535687,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2014,5,0.0,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2015,8,1.4999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2016,7,1.9999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2017,8,0.9999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2018,4,2.4999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2019,9,0.9999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2020,9,0.0,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2021,9,0.9999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2022,3,0.0,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2023,3,1.9999999999999996,True,v1,2026-07-08
THA,Candida tropicalis,Posaconazole,2024,4,1.4999999999999996,True,v1,2026-07-08
THA,Cryptococcus neoformans,Amphotericin B,2011,3,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Amphotericin B,2019,1,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Fluconazole,2011,3,3.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Fluconazole,2019,1,3.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Flucytosine,2011,3,2.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Itraconazole,2011,3,4.058893689053568,True,v1,2026-07-08
THA,Cryptococcus neoformans,Itraconazole,2019,1,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Posaconazole,2011,3,2.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans,Posaconazole,2019,1,0.0,True,v1,2026-07-08
THA,Cryptococcus neoformans,Voriconazole,2011,3,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans,Voriconazole,2019,1,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2012,3,0.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2013,11,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2014,5,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2015,4,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2016,8,0.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2017,2,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2018,1,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2019,3,0.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Amphotericin B,2020,2,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2012,3,4.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2013,11,3.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2014,5,3.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2015,4,2.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2016,8,2.5,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2017,2,2.5,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2018,1,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2019,3,3.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Fluconazole,2020,2,2.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Flucytosine,2012,3,2.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Flucytosine,2013,11,2.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,2012,3,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,2013,11,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,2017,2,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,2018,1,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,2019,3,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Itraconazole,2020,2,2.0588936890535687,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2012,3,2.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2013,11,0.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2014,5,2.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2015,4,0.5294468445267844,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2016,8,1.0588936890535687,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2017,2,0.5294468445267844,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2018,1,0.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2019,3,1.0588936890535687,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Posaconazole,2020,2,1.0588936890535687,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2012,3,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2013,11,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2014,5,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2015,4,2.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2016,8,2.5588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2017,2,1.5588936890535685,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2018,1,2.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2019,3,3.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. grubii,Voriconazole,2020,2,2.0588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. neoformans,Amphotericin B,2020,2,1.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. neoformans,Fluconazole,2020,2,4.0,True,v1,2026-07-08
THA,Cryptococcus neoformans var. neoformans,Itraconazole,2020,2,2.5588936890535683,True,v1,2026-07-08
THA,Cryptococcus neoformans var. neoformans,Posaconazole,2020,2,1.5588936890535685,True,v1,2026-07-08
THA,Cryptococcus neoformans var. neoformans,Voriconazole,2020,2,4.512338986857827,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2015,1,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2016,5,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2017,2,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2018,3,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2019,3,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2020,3,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2021,2,0.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2022,4,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2023,3,2.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Itraconazole,2024,1,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2015,1,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2016,5,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2017,2,0.5,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2018,3,1.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2019,3,0.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2020,3,0.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2021,2,0.0,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2022,4,1.5294468445267844,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2023,3,2.0588936890535687,True,v1,2026-07-08
TUR,Aspergillus flavus species complex,Posaconazole,2024,1,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2010,1,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2013,3,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2014,2,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2015,2,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2016,6,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2017,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2018,5,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2019,4,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2020,9,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2021,7,2.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2022,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2023,1,3.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Amphotericin B,2024,2,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2013,3,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2017,7,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2018,5,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2019,4,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2020,9,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2021,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2022,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2023,1,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Isavuconazole,2024,2,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2013,3,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2014,2,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2015,2,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2016,6,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2017,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2018,5,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2019,4,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2020,9,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2021,7,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2022,7,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2023,1,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Itraconazole,2024,2,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2013,3,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2014,2,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2015,2,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2016,6,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2017,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2018,5,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2019,4,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2020,9,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2021,7,0.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2022,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2023,1,2.0588936890535687,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Posaconazole,2024,2,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2013,3,2.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2014,2,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2015,2,0.5,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2016,6,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2017,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2018,5,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2019,4,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2020,9,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2021,7,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2022,7,2.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2023,1,1.0,True,v1,2026-07-08
TUR,Aspergillus fumigatus,Voriconazole,2024,2,1.0,True,v1,2026-07-08
TUR,Aspergillus niger,Itraconazole,2021,1,-1.0,True,v1,2026-07-08
TUR,Aspergillus niger,Itraconazole,2023,1,2.0,True,v1,2026-07-08
TUR,Aspergillus niger,Posaconazole,2021,1,1.0,True,v1,2026-07-08
TUR,Aspergillus niger,Posaconazole,2023,1,2.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Itraconazole,2010,1,0.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Itraconazole,2011,1,0.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Itraconazole,2015,3,1.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Itraconazole,2020,1,1.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Itraconazole,2021,1,-1.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Posaconazole,2010,1,1.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Posaconazole,2011,1,0.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Posaconazole,2015,3,1.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Posaconazole,2020,1,1.0,True,v1,2026-07-08
TUR,Aspergillus niger species complex,Posaconazole,2021,1,1.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2010,25,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2011,19,1.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2012,41,1.0,False,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2013,59,1.0,False,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2014,32,1.0,False,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2015,40,2.0,False,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2016,25,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2017,23,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2018,31,2.0,False,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2019,27,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2020,3,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2021,6,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2022,16,2.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2023,12,1.0,True,v1,2026-07-08
TUR,Candida albicans,Amphotericin B,2024,4,2.0,True,v1,2026-07-08
TUR,Candida albicans,Flucytosine,2010,25,0.0,True,v1,2026-07-08
TUR,Candida albicans,Flucytosine,2011,19,0.0,True,v1,2026-07-08
TUR,Candida albicans,Flucytosine,2012,41,0.0,False,v1,2026-07-08
TUR,Candida albicans,Flucytosine,2013,59,0.0,False,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2010,25,2.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2011,19,0.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2012,41,0.9999999999999996,False,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2013,59,0.9999999999999996,False,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2017,23,0.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2018,31,0.9999999999999996,False,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2019,27,0.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2020,3,1.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2021,6,1.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2022,16,1.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2023,12,0.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Itraconazole,2024,4,1.9999999999999996,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2010,25,2.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2011,19,1.0,True,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2012,41,1.0,False,v1,2026-07-08
TUR,Candida albicans,Posaconazole,2013,59,0.0,False,v1,2026-07-08
