iso3_country,canonical_organism,canonical_drug,n_years,first_year,last_year,total_n_isolates,min_n_isolates_across_years,evolutionary_fitness_score_slope,intercept,pearson_r,low_density_flag,version,date_added
GRC,Candida glabrata,Amphotericin B,13,2011,2024,30,1,0.01709546377792698,-33.22020988489929,0.19166914321025225,True,v1,2026-07-08
GRC,Candida glabrata,Fluconazole,13,2011,2024,30,1,0.06651997291807937,-137.470717670959,0.34789279263932804,True,v1,2026-07-08
GRC,Candida glabrata,Flucytosine,3,2011,2013,7,2,0.0,0.0,,True,v1,2026-07-08
GRC,Candida glabrata,Itraconazole,10,2011,2024,22,1,0.0892857142857114,-178.4464285714227,0.6241877839323593,True,v1,2026-07-08
GRC,Candida glabrata,Posaconazole,13,2011,2024,30,1,0.07244414353419112,-145.23019634394078,0.46893642624843135,True,v1,2026-07-08
GRC,Candida glabrata,Voriconazole,13,2011,2024,30,1,0.10204828978409917,-203.67935071361785,0.3641647564476636,True,v1,2026-07-08
GRC,Candida krusei,Amphotericin B,3,2010,2024,3,1,-0.07558139534883898,152.98837209302684,-0.9912407071619304,True,v1,2026-07-08
GRC,Candida krusei,Flucytosine,2,2010,2012,2,1,-0.49999999999997424,1006.9999999999486,-0.9999999999999999,True,v1,2026-07-08
GRC,Candida krusei,Itraconazole,3,2010,2024,3,1,0.13372093023256335,-269.8255813953594,0.6628489803598702,True,v1,2026-07-08
GRC,Candida krusei,Posaconazole,3,2010,2024,3,1,0.21375359277731168,-430.7651094141911,0.7974878957173829,True,v1,2026-07-08
GRC,Candida parapsilosis,Amphotericin B,14,2010,2024,85,3,-0.0056338028169015154,12.791549295774864,-0.05081495473197969,True,v1,2026-07-08
GRC,Candida parapsilosis,Flucytosine,4,2010,2013,35,6,0.0,0.0,,True,v1,2026-07-08
GRC,Candida parapsilosis,Itraconazole,11,2010,2024,74,3,-0.0003468461688054426,2.9297503072375,-0.001997628227734203,True,v1,2026-07-08
GRC,Candida parapsilosis,Posaconazole,14,2010,2024,85,3,-0.029449423815621954,61.241992280604805,-0.23562556218296757,True,v1,2026-07-08
GRC,Candida tropicalis,Amphotericin B,8,2010,2022,14,1,0.03340080971659885,-66.01518218623413,0.3062785160876156,True,v1,2026-07-08
GRC,Candida tropicalis,Flucytosine,3,2010,2013,6,1,0.0,0.0,,True,v1,2026-07-08
GRC,Candida tropicalis,Itraconazole,6,2010,2022,12,1,-0.15783596744057002,321.0485079657393,-0.5798427572380354,True,v1,2026-07-08
GRC,Candida tropicalis,Posaconazole,8,2010,2022,14,1,-0.13765182186235184,278.9716599190357,-0.6245106046150483,True,v1,2026-07-08
HKG,Candida albicans,Amphotericin B,2,2011,2013,12,1,-3.217385101674358e-17,1.0000000000000648,,True,v1,2026-07-08
HKG,Candida albicans,Flucytosine,2,2011,2013,12,1,0.0,0.0,,True,v1,2026-07-08
HKG,Candida albicans,Itraconazole,2,2011,2013,12,1,-0.5000000000000611,1006.5000000001228,-0.9999999999999999,True,v1,2026-07-08
HKG,Candida albicans,Posaconazole,2,2011,2013,12,1,0.0,0.0,,True,v1,2026-07-08
HKG,Candida glabrata,Amphotericin B,2,2011,2012,4,1,8.029655583659532e-17,0.9999999999998388,,True,v1,2026-07-08
HKG,Candida glabrata,Fluconazole,2,2011,2012,4,1,1.0000000000010894,-2016.000000002192,0.9999999999999999,True,v1,2026-07-08
HKG,Candida glabrata,Flucytosine,2,2011,2012,4,1,0.0,0.0,,True,v1,2026-07-08
HKG,Candida glabrata,Itraconazole,2,2011,2012,4,1,8.029655583659532e-17,0.9999999999998388,,True,v1,2026-07-08
HKG,Candida glabrata,Posaconazole,2,2011,2012,4,1,1.0000000000010902,-2011.000000002194,0.9999999999999999,True,v1,2026-07-08
HKG,Candida glabrata,Voriconazole,2,2011,2012,4,1,2.058893689055813,-4139.435208691243,0.9999999999999999,True,v1,2026-07-08
HUN,Aspergillus flavus species complex,Itraconazole,8,2010,2024,27,1,0.037878787878778866,-75.5833333333151,0.5698028822981897,True,v1,2026-07-08
HUN,Aspergillus flavus species complex,Posaconazole,8,2010,2024,27,1,0.06818181818181071,-136.99999999998485,0.7006490497453706,True,v1,2026-07-08
HUN,Aspergillus fumigatus,Amphotericin B,10,2010,2024,34,1,0.028767711464141536,-57.350364963491174,0.23138692151278512,True,v1,2026-07-08
HUN,Aspergillus fumigatus,Isavuconazole,7,2013,2024,21,1,0.06564748201439016,-131.9838129496437,0.5022196094942384,True,v1,2026-07-08
HUN,Aspergillus fumigatus,Itraconazole,10,2010,2024,34,1,0.0055817947616904175,-10.96350364961509,0.06734395476864644,True,v1,2026-07-08
HUN,Aspergillus fumigatus,Posaconazole,10,2010,2024,34,1,0.04547644536332169,-90.91102972974141,0.39019530848486567,True,v1,2026-07-08
HUN,Aspergillus fumigatus,Voriconazole,10,2010,2024,34,1,-0.0525976814083292,107.38686131386744,-0.6296869049844908,True,v1,2026-07-08
HUN,Aspergillus niger,Itraconazole,3,2016,2024,8,1,-0.269230769230787,544.000000000036,-0.9707253433941512,True,v1,2026-07-08
HUN,Aspergillus niger,Posaconazole,3,2016,2024,8,1,-2.962498604879939e-17,1.0000000000000602,,True,v1,2026-07-08
HUN,Aspergillus niger species complex,Itraconazole,3,2010,2024,3,1,7.126323403735158e-18,0.9999999999999852,,True,v1,2026-07-08
HUN,Aspergillus niger species complex,Posaconazole,3,2010,2024,3,1,0.029069767441859844,-57.34883720930104,0.38124642583151175,True,v1,2026-07-08
HUN,Candida albicans,Amphotericin B,15,2010,2024,265,4,0.05357142857143223,-106.28690476191214,0.5746606247686465,True,v1,2026-07-08
HUN,Candida albicans,Flucytosine,4,2010,2013,59,4,0.0,0.0,,True,v1,2026-07-08
HUN,Candida albicans,Itraconazole,12,2010,2024,229,4,-0.034309039357785266,70.96460734581548,-0.20197278806953012,True,v1,2026-07-08
HUN,Candida albicans,Posaconazole,15,2010,2024,265,4,-0.021761105015684016,44.81927485634189,-0.12448299893258105,True,v1,2026-07-08
HUN,Candida dubliniensis,Itraconazole,3,2010,2022,4,1,-0.13532110091743213,275.74467350556915,-0.7836769818337362,True,v1,2026-07-08
HUN,Candida dubliniensis,Posaconazole,3,2010,2022,4,1,0.03899082568807377,-75.39294117333252,0.8141523424379788,True,v1,2026-07-08
HUN,Candida glabrata,Amphotericin B,15,2010,2024,80,1,0.01964285714285922,-38.452976190480385,0.24275207811380609,True,v1,2026-07-08
HUN,Candida glabrata,Fluconazole,15,2010,2024,80,1,0.028571428571431256,-60.86190476191018,0.15566048559077664,True,v1,2026-07-08
HUN,Candida glabrata,Flucytosine,4,2010,2013,16,2,0.0,0.0,,True,v1,2026-07-08
HUN,Candida glabrata,Itraconazole,12,2010,2024,70,2,0.04087452471483091,-80.75602027883805,0.44397582186475343,True,v1,2026-07-08
HUN,Candida glabrata,Posaconazole,15,2010,2024,80,1,0.028781763175191998,-57.01555674509203,0.15651726915486555,True,v1,2026-07-08
HUN,Candida glabrata,Voriconazole,15,2010,2024,80,1,0.047164742541742785,-92.8469111761821,0.30560304123675575,True,v1,2026-07-08
HUN,Candida guilliermondii,Amphotericin B,5,2010,2023,5,1,0.07575757575757462,-150.712121212119,0.5838742081211422,True,v1,2026-07-08
HUN,Candida guilliermondii,Flucytosine,2,2010,2011,2,1,-1.4426364341850826e-16,1.0000000000002902,,True,v1,2026-07-08
HUN,Candida guilliermondii,Itraconazole,4,2010,2023,4,1,-0.05473684210526054,110.8357894736789,-0.3443784128369114,True,v1,2026-07-08
HUN,Candida guilliermondii,Posaconazole,5,2010,2023,5,1,-0.04040404040404478,81.64646464647349,-0.49236596391733084,True,v1,2026-07-08
HUN,Candida krusei,Amphotericin B,11,2010,2024,26,1,-0.016157205240175113,33.14628820960787,-0.17738103409660871,True,v1,2026-07-08
HUN,Candida krusei,Flucytosine,2,2010,2011,6,2,-0.49999999999992734,1005.999999999854,-0.9999999999999999,True,v1,2026-07-08
HUN,Candida krusei,Itraconazole,9,2010,2024,23,1,0.021423936313458743,-42.068325817015314,0.18654507243656995,True,v1,2026-07-08
HUN,Candida krusei,Posaconazole,11,2010,2024,26,1,-0.02356688547059055,48.19058816948034,-0.21099821848381475,True,v1,2026-07-08
HUN,Candida lusitaniae,Amphotericin B,6,2010,2022,7,1,0.07072691552062337,-140.5029469548026,0.4606308137346937,True,v1,2026-07-08
HUN,Candida lusitaniae,Flucytosine,2,2010,2012,2,1,0.0,0.0,,True,v1,2026-07-08
HUN,Candida lusitaniae,Itraconazole,3,2010,2022,4,1,0.03415786093722862,-67.11077470883426,0.35921060405354976,True,v1,2026-07-08
HUN,Candida lusitaniae,Posaconazole,6,2010,2022,7,1,0.023575638506876658,-47.50098231827198,0.1535436045782312,True,v1,2026-07-08
HUN,Candida parapsilosis,Amphotericin B,14,2010,2024,60,1,0.03392857142857115,-66.82678571428517,0.32300969043607164,True,v1,2026-07-08
HUN,Candida parapsilosis,Flucytosine,4,2010,2013,12,1,0.0,0.0,,True,v1,2026-07-08
HUN,Candida parapsilosis,Itraconazole,11,2010,2024,50,1,-0.0003871903432573119,3.3373908202701803,-0.002555700587112234,True,v1,2026-07-08
HUN,Candida parapsilosis,Posaconazole,14,2010,2024,60,1,-0.023380552507844005,49.249857047218086,-0.11793549638122848,True,v1,2026-07-08
HUN,Candida tropicalis,Amphotericin B,15,2010,2024,43,1,0.02500000000000008,-49.12500000000016,0.24565184222025876,True,v1,2026-07-08
HUN,Candida tropicalis,Flucytosine,4,2010,2013,9,1,1.7500000000000855,-3522.7500000001723,0.674199862463242,True,v1,2026-07-08
HUN,Candida tropicalis,Itraconazole,12,2010,2024,37,1,-0.05284119476286729,109.20276298238387,-0.41071527300427474,True,v1,2026-07-08
HUN,Candida tropicalis,Posaconazole,15,2010,2024,43,1,-0.04464285714285842,91.14464285714541,-0.4632808229131881,True,v1,2026-07-08
IND,Candida albicans,Amphotericin B,2,2010,2011,3,1,0.9999999999998543,-2009.9999999997071,0.9999999999999999,True,v1,2026-07-08
IND,Candida albicans,Flucytosine,2,2010,2011,3,1,0.0,0.0,,True,v1,2026-07-08
IND,Candida albicans,Itraconazole,2,2010,2011,3,1,-3.52944684452627,7095.188157497803,-1.0,True,v1,2026-07-08
IND,Candida albicans,Posaconazole,2,2010,2011,3,1,-4.529446844526125,9105.18815749751,-1.0,True,v1,2026-07-08
IND,Candida tropicalis,Amphotericin B,2,2010,2011,2,1,-1.4426364341850826e-16,1.0000000000002902,,True,v1,2026-07-08
IND,Candida tropicalis,Flucytosine,2,2010,2011,2,1,0.0,0.0,,True,v1,2026-07-08
IND,Candida tropicalis,Itraconazole,2,2010,2011,2,1,-3.165343331012132e-16,2.0588936890542056,,True,v1,2026-07-08
IND,Candida tropicalis,Posaconazole,2,2010,2011,2,1,8.089493015817859e-18,0.9999999999999833,,True,v1,2026-07-08
IRL,Aspergillus flavus species complex,Itraconazole,2,2013,2014,2,1,0.9999999999995827,-2012.9999999991587,0.9999999999999999,True,v1,2026-07-08
IRL,Aspergillus flavus species complex,Posaconazole,2,2013,2014,2,1,0.0,0.0,,True,v1,2026-07-08
IRL,Aspergillus fumigatus,Amphotericin B,6,2010,2015,43,3,0.14285714285712017,-287.3333333332876,0.6546536707079772,True,v1,2026-07-08
IRL,Aspergillus fumigatus,Itraconazole,6,2010,2015,43,3,0.028571428571404957,-56.99999999995247,0.06388765649999399,True,v1,2026-07-08
IRL,Aspergillus fumigatus,Posaconazole,6,2010,2015,43,3,0.14790517334741668,-296.81601241350046,0.3588046179616227,True,v1,2026-07-08
IRL,Aspergillus fumigatus,Voriconazole,6,2010,2015,43,3,-0.05714285714282817,116.333333333275,-0.20701966780270625,True,v1,2026-07-08
IRL,Aspergillus niger species complex,Itraconazole,2,2011,2012,5,2,0.5000000000005452,-1005.0000000010972,0.9999999999999999,True,v1,2026-07-08
IRL,Aspergillus niger species complex,Posaconazole,2,2011,2012,5,2,1.0000000000010902,-2011.000000002194,0.9999999999999999,True,v1,2026-07-08
IRL,Candida albicans,Amphotericin B,15,2010,2024,263,2,0.11785714285714609,-236.151190476197,0.8460611423632471,True,v1,2026-07-08
IRL,Candida albicans,Flucytosine,4,2010,2013,90,12,0.0,0.0,,True,v1,2026-07-08
IRL,Candida albicans,Itraconazole,12,2010,2024,171,2,0.004975648329186413,-8.707491074510825,0.03003744940502213,True,v1,2026-07-08
IRL,Candida albicans,Posaconazole,15,2010,2024,263,2,0.03928571428571509,-78.37261904762067,0.39761922148730094,True,v1,2026-07-08
IRL,Candida dubliniensis,Flucytosine,4,2010,2013,8,1,0.0,0.0,,True,v1,2026-07-08
IRL,Candida dubliniensis,Itraconazole,9,2010,2023,20,1,0.12011484326013568,-239.41561912693285,0.492589399789104,True,v1,2026-07-08
IRL,Candida dubliniensis,Posaconazole,12,2010,2023,30,1,0.08737864077670526,-173.17977945011754,0.43228367116296296,True,v1,2026-07-08
IRL,Candida glabrata,Amphotericin B,15,2010,2024,94,1,0.07142857142857278,-142.70476190476464,0.6647000940439917,True,v1,2026-07-08
IRL,Candida glabrata,Fluconazole,15,2010,2024,94,1,0.10000000000000087,-204.9000000000018,0.6614378277661475,True,v1,2026-07-08
IRL,Candida glabrata,Flucytosine,4,2010,2013,25,4,0.0,0.0,,True,v1,2026-07-08
IRL,Candida glabrata,Itraconazole,12,2010,2024,55,1,0.09315589353612475,-186.1086818757984,0.699334284205085,True,v1,2026-07-08
IRL,Candida glabrata,Posaconazole,15,2010,2024,94,1,0.0678571428571438,-135.93452380952573,0.48712611226974817,True,v1,2026-07-08
IRL,Candida glabrata,Voriconazole,15,2010,2024,94,1,0.14338510921282263,-286.8567240850836,0.7465036360539326,True,v1,2026-07-08
IRL,Candida krusei,Amphotericin B,6,2010,2022,9,1,0.028169014084508514,-56.098591549298725,0.2220265178934429,True,v1,2026-07-08
IRL,Candida krusei,Flucytosine,2,2010,2013,3,1,0.16666666666663843,-334.4999999999432,1.0,True,v1,2026-07-08
IRL,Candida krusei,Itraconazole,4,2010,2022,5,1,-2.116800275224083e-20,1.0,,True,v1,2026-07-08
IRL,Candida krusei,Posaconazole,6,2010,2022,9,1,-0.026156941649899207,52.877263581488556,-0.2607835276426378,True,v1,2026-07-08
IRL,Candida lusitaniae,Amphotericin B,2,2014,2015,2,1,1.7403349561764133e-17,1.9999999999999645,,True,v1,2026-07-08
IRL,Candida lusitaniae,Posaconazole,2,2014,2015,2,1,1.9999999999991271,-4028.9999999982415,1.0,True,v1,2026-07-08
IRL,Candida parapsilosis,Amphotericin B,11,2010,2022,53,2,0.10687022900763292,-214.03816793892992,0.864922888501302,True,v1,2026-07-08
IRL,Candida parapsilosis,Flucytosine,4,2010,2013,16,2,0.0,0.0,,True,v1,2026-07-08
IRL,Candida parapsilosis,Itraconazole,8,2010,2022,39,2,0.007512006391934937,-13.101837473318517,0.04664419863665533,True,v1,2026-07-08
IRL,Candida parapsilosis,Posaconazole,11,2010,2022,53,2,-0.001635768811340879,5.401314626893443,-0.009238206520865289,True,v1,2026-07-08
IRL,Candida tropicalis,Amphotericin B,10,2010,2022,23,1,0.0429292929292927,-85.21969696969651,0.266832911963873,True,v1,2026-07-08
IRL,Candida tropicalis,Flucytosine,4,2010,2013,5,1,0.14999999999999752,-301.8499999999951,0.7745966692414834,True,v1,2026-07-08
IRL,Candida tropicalis,Itraconazole,8,2010,2022,14,1,0.15670972468244682,-313.70623025739843,0.6626216017602571,True,v1,2026-07-08
IRL,Candida tropicalis,Posaconazole,10,2010,2022,23,1,0.10769578889169823,-216.15303761678126,0.5803998812518978,True,v1,2026-07-08
ISR,Candida albicans,Amphotericin B,11,2010,2024,128,4,0.08803986710963306,-176.0149501661099,0.8818647814726314,True,v1,2026-07-08
ISR,Candida albicans,Flucytosine,4,2010,2013,68,16,0.0,0.0,,True,v1,2026-07-08
ISR,Candida albicans,Itraconazole,9,2010,2024,104,4,0.03205128205128251,-63.102564102565,0.20718548254118624,True,v1,2026-07-08
ISR,Candida albicans,Posaconazole,11,2010,2024,128,4,0.02209302325581786,-43.78488372093811,0.19046311632255597,True,v1,2026-07-08
ISR,Candida dubliniensis,Itraconazole,2,2013,2020,4,1,0.28571428571429736,-574.0839634538271,1.0,True,v1,2026-07-08
ISR,Candida dubliniensis,Posaconazole,3,2013,2020,5,1,0.11538461538461992,-229.88982425967342,0.7205766921228922,True,v1,2026-07-08
ISR,Candida glabrata,Amphotericin B,11,2010,2024,115,4,0.004651162790693545,-8.244186046503296,0.05379643898572855,True,v1,2026-07-08
ISR,Candida glabrata,Fluconazole,11,2010,2024,115,4,0.0759136212624497,-156.46760797340417,0.3618220396352669,True,v1,2026-07-08
ISR,Candida glabrata,Flucytosine,4,2010,2013,31,4,0.0,0.0,,True,v1,2026-07-08
ISR,Candida glabrata,Itraconazole,9,2010,2024,89,4,0.07820512820512314,-156.21025641024613,0.6136932728964696,True,v1,2026-07-08
ISR,Candida glabrata,Posaconazole,11,2010,2024,115,4,0.05980066445182301,-119.92524916942664,0.5585727049410717,True,v1,2026-07-08
ISR,Candida glabrata,Voriconazole,11,2010,2024,115,4,0.09580202543505062,-191.49061679674261,0.5416086925281669,True,v1,2026-07-08
ISR,Candida krusei,Amphotericin B,10,2010,2024,17,1,0.009433962264147671,-18.37264150942736,0.12184782079342416,True,v1,2026-07-08
ISR,Candida krusei,Flucytosine,4,2010,2013,6,1,-0.4000000000000017,805.8500000000035,-0.7999999999999999,True,v1,2026-07-08
ISR,Candida krusei,Itraconazole,8,2010,2024,13,1,-0.03113833588565568,64.17713118938181,-0.3558500141937155,True,v1,2026-07-08
ISR,Candida krusei,Posaconazole,10,2010,2024,17,1,-0.06181018729068606,125.74878507520272,-0.6100306180397623,True,v1,2026-07-08
ISR,Candida lusitaniae,Amphotericin B,3,2012,2023,3,1,0.04054054054053772,-80.5180180180123,0.4271210980886246,True,v1,2026-07-08
ISR,Candida lusitaniae,Itraconazole,3,2012,2023,3,1,0.042928122529195714,-85.31891482342827,0.4271210980886245,True,v1,2026-07-08
ISR,Candida lusitaniae,Posaconazole,3,2012,2023,3,1,-0.054054054054045786,108.80180180178507,-0.5694947974514994,True,v1,2026-07-08
ISR,Candida parapsilosis,Amphotericin B,11,2010,2024,65,3,0.0245847176079748,-48.2192691029928,0.25489977743293213,True,v1,2026-07-08
ISR,Candida parapsilosis,Flucytosine,4,2010,2013,23,4,0.0,0.0,,True,v1,2026-07-08
ISR,Candida parapsilosis,Itraconazole,9,2010,2024,54,3,-0.02511478621473127,52.606134225232154,-0.6132690283219112,True,v1,2026-07-08
ISR,Candida parapsilosis,Posaconazole,11,2010,2024,65,3,-0.017441860465114978,37.09959136346954,-0.2320874169002863,True,v1,2026-07-08
ISR,Candida tropicalis,Amphotericin B,11,2010,2024,48,1,0.03920265780730969,-77.70099667774231,0.40646180725791875,True,v1,2026-07-08
ISR,Candida tropicalis,Flucytosine,4,2010,2013,31,6,0.0,0.0,,True,v1,2026-07-08
ISR,Candida tropicalis,Itraconazole,9,2010,2024,41,1,0.0035441349279307474,-4.2607463771728105,0.030331367496711163,True,v1,2026-07-08
ISR,Candida tropicalis,Posaconazole,11,2010,2024,49,1,-0.0023255813953470604,5.872093023252227,-0.021722271858819427,True,v1,2026-07-08
ISR,Cryptococcus neoformans var. grubii,Amphotericin B,3,2012,2015,5,1,0.07142857142859539,-143.14285714290534,0.1889822365046136,True,v1,2026-07-08
ISR,Cryptococcus neoformans var. grubii,Fluconazole,3,2012,2015,5,1,0.5714285714285792,-1148.1428571428723,0.7559289460184544,True,v1,2026-07-08
ISR,Cryptococcus neoformans var. grubii,Flucytosine,2,2012,2013,4,1,-2.5628589155738726e-16,2.0000000000005156,,True,v1,2026-07-08
ISR,Cryptococcus neoformans var. grubii,Itraconazole,2,2012,2013,4,1,2.05889368905452,-4141.494102377697,0.9999999999999999,True,v1,2026-07-08
ISR,Cryptococcus neoformans var. grubii,Posaconazole,3,2012,2015,5,1,0.3025410540153095,-608.4100596247872,0.7559289460184544,True,v1,2026-07-08
ISR,Cryptococcus neoformans var. grubii,Voriconazole,3,2012,2015,5,1,0.28571428571428953,-572.5125348823825,0.7559289460184545,True,v1,2026-07-08
ITA,Aspergillus flavus species complex,Itraconazole,7,2015,2024,26,1,-0.014314395270991778,29.825362518338522,-0.07933456170507107,True,v1,2026-07-08
ITA,Aspergillus flavus species complex,Posaconazole,7,2015,2024,26,1,-0.050218650590141474,101.9383944332337,-0.330485171230952,True,v1,2026-07-08
ITA,Aspergillus fumigatus,Amphotericin B,10,2015,2024,115,2,0.030303030303037163,-60.396969696983554,0.1563263498701806,True,v1,2026-07-08
ITA,Aspergillus fumigatus,Isavuconazole,8,2017,2024,86,2,0.190476190476227,-384.3571428572167,0.6172133998483678,True,v1,2026-07-08
ITA,Aspergillus fumigatus,Itraconazole,10,2015,2024,115,2,-0.00303030303029744,6.269696969685682,-0.019341961772855305,True,v1,2026-07-08
ITA,Aspergillus fumigatus,Posaconazole,10,2015,2024,115,2,0.061498389228090325,-123.39305236167573,0.3816632770214179,True,v1,2026-07-08
ITA,Aspergillus fumigatus,Voriconazole,10,2015,2024,115,2,-2.8290103248102298e-15,1.0000000000057134,0.0,True,v1,2026-07-08
ITA,Aspergillus niger,Itraconazole,4,2016,2021,7,1,-0.025423728813559525,51.68644067796649,-0.11776030079682893,True,v1,2026-07-08
ITA,Aspergillus niger,Posaconazole,4,2016,2021,7,1,-0.0762711864406785,155.05932203389935,-0.676481425202546,True,v1,2026-07-08
ITA,Aspergillus niger species complex,Itraconazole,6,2015,2024,17,1,-0.1374045801526318,277.48854961823974,-0.3210193687528898,True,v1,2026-07-08
ITA,Aspergillus niger species complex,Posaconazole,6,2015,2024,17,1,0.03435114503816283,-68.28880407123646,0.6090914269731711,True,v1,2026-07-08
ITA,Candida albicans,Amphotericin B,15,2010,2024,1034,17,0.08928571428571627,-178.4226190476231,0.8183170883849712,True,v1,2026-07-08
ITA,Candida albicans,Flucytosine,4,2010,2013,143,17,0.0,0.0,,True,v1,2026-07-08
ITA,Candida albicans,Itraconazole,12,2010,2024,755,17,-0.08555133079848094,174.34980988593537,-0.5549637743803866,True,v1,2026-07-08
ITA,Candida albicans,Posaconazole,15,2010,2024,1034,17,-0.04999999999999939,101.98333333333211,-0.4330127018922192,True,v1,2026-07-08
ITA,Candida dubliniensis,Itraconazole,5,2018,2022,6,1,-0.05000000000000048,103.55889368905454,-0.15811388300841897,True,v1,2026-07-08
ITA,Candida dubliniensis,Posaconazole,7,2014,2022,8,1,-0.04521276595744858,93.96048943373802,-0.2844416545993584,True,v1,2026-07-08
ITA,Candida glabrata,Amphotericin B,15,2010,2024,214,2,0.03214285714285824,-63.69880952381175,0.40852858455144164,True,v1,2026-07-08
ITA,Candida glabrata,Fluconazole,15,2010,2024,214,2,0.04642857142857281,-96.61309523809803,0.31117461488252535,True,v1,2026-07-08
ITA,Candida glabrata,Flucytosine,4,2010,2013,13,2,0.0,0.0,,True,v1,2026-07-08
ITA,Candida glabrata,Itraconazole,12,2010,2024,167,2,0.03897338403042042,-76.58713561470653,0.42332578363848583,True,v1,2026-07-08
ITA,Candida glabrata,Posaconazole,15,2010,2024,214,2,0.028571428571429285,-56.59523809523954,0.26588003761759654,True,v1,2026-07-08
ITA,Candida glabrata,Voriconazole,15,2010,2024,214,2,0.06912128032599037,-137.10384079961307,0.3892640832477594,True,v1,2026-07-08
ITA,Candida guilliermondii,Amphotericin B,5,2013,2019,12,1,0.18421052631579227,-369.6052631579002,0.7714542762891773,True,v1,2026-07-08
ITA,Candida guilliermondii,Itraconazole,3,2013,2019,5,1,-0.03225806451613045,65.88709677419642,-0.3592106040535499,True,v1,2026-07-08
ITA,Candida guilliermondii,Posaconazole,5,2013,2019,12,1,-1.8192955067764194e-17,1.0000000000000366,,True,v1,2026-07-08
ITA,Candida krusei,Amphotericin B,13,2012,2024,28,1,-0.027472527472529953,56.093406593411565,-0.22587697572631282,True,v1,2026-07-08
ITA,Candida krusei,Flucytosine,2,2012,2013,3,1,-0.500000000000231,1007.0000000004654,-0.9999999999999999,True,v1,2026-07-08
ITA,Candida krusei,Itraconazole,10,2012,2024,24,1,0.033126293995851534,-65.57867494822467,0.2101627749970935,True,v1,2026-07-08
ITA,Candida krusei,Posaconazole,13,2012,2024,28,1,0.0421795663030907,-84.498449900479,0.2288509315725053,True,v1,2026-07-08
ITA,Candida lusitaniae,Amphotericin B,10,2011,2024,17,1,0.036299765807955506,-71.3138173301966,0.312812312118255,True,v1,2026-07-08
ITA,Candida lusitaniae,Itraconazole,8,2011,2024,15,1,0.1299022855974743,-259.8461826433787,0.6049809577699627,True,v1,2026-07-08
ITA,Candida lusitaniae,Posaconazole,10,2011,2024,17,1,0.051240955586709123,-102.77427613087457,0.2901803881551535,True,v1,2026-07-08
ITA,Candida parapsilosis,Amphotericin B,15,2010,2024,567,10,0.05357142857142822,-106.65357142857073,0.47245559126153386,True,v1,2026-07-08
ITA,Candida parapsilosis,Flucytosine,4,2010,2013,71,10,0.0,0.0,,True,v1,2026-07-08
ITA,Candida parapsilosis,Itraconazole,12,2010,2024,423,10,-0.06715686624857693,137.3199067825397,-0.4817236499620387,True,v1,2026-07-08
ITA,Candida parapsilosis,Posaconazole,15,2010,2024,568,10,-0.03214285714285781,66.62436987953113,-0.3140384210094839,True,v1,2026-07-08
ITA,Candida tropicalis,Amphotericin B,15,2010,2024,141,1,0.03928571428571496,-77.83928571428709,0.3464674335917916,True,v1,2026-07-08
ITA,Candida tropicalis,Flucytosine,4,2010,2013,21,3,0.0,0.0,,True,v1,2026-07-08
ITA,Candida tropicalis,Itraconazole,12,2010,2024,110,1,-0.0578728256862106,119.60407837022902,-0.2976360305141955,True,v1,2026-07-08
ITA,Candida tropicalis,Posaconazole,15,2010,2024,141,1,-0.01607142857142724,33.91607142856874,-0.1146706180734657,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Amphotericin B,2,2017,2019,2,1,0.0,0.0,,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Fluconazole,2,2017,2019,2,1,8.119553875604876e-17,1.9999999999998355,,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Itraconazole,2,2017,2019,2,1,1.0294468445268667,-2075.3942854106904,0.9999999999999999,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Posaconazole,2,2017,2019,2,1,1.0294468445268667,-2076.394285410691,0.9999999999999999,True,v1,2026-07-08
ITA,Cryptococcus neoformans var. grubii,Voriconazole,2,2017,2019,2,1,0.5000000000000402,-1006.4411063110276,0.9999999999999999,True,v1,2026-07-08
KOR,Aspergillus flavus species complex,Itraconazole,3,2017,2019,9,2,-1.558095942285421e-14,0.8333333333647756,0.0,True,v1,2026-07-08
KOR,Aspergillus flavus species complex,Posaconazole,3,2017,2019,9,2,-0.49999999999993805,1009.4999999998751,-1.0,True,v1,2026-07-08
KOR,Aspergillus fumigatus,Amphotericin B,10,2013,2024,20,1,0.09218289085545629,-185.5988200589952,0.6789068082419604,True,v1,2026-07-08
KOR,Aspergillus fumigatus,Isavuconazole,8,2013,2024,17,1,0.06118143459915806,-123.14135021097445,0.5224589204868024,True,v1,2026-07-08
KOR,Aspergillus fumigatus,Itraconazole,10,2013,2024,20,1,-0.07522123893805381,152.25663716814304,-0.5654115894520784,True,v1,2026-07-08
KOR,Aspergillus fumigatus,Posaconazole,10,2013,2024,20,1,0.009544468307415552,-18.665427934557833,0.06466840727974772,True,v1,2026-07-08
KOR,Aspergillus fumigatus,Voriconazole,10,2013,2024,20,1,-0.09660766961651726,196.23156342182506,-0.776303963533799,True,v1,2026-07-08
KOR,Aspergillus niger,Itraconazole,4,2016,2024,6,1,-0.048387096774210756,97.80645161293793,-0.27640672769878033,True,v1,2026-07-08
