iso3_country,canonical_organism,canonical_drug,dosing_variant,parsed_year,n_isolates,median_distance_to_failure,mixed_breakpoint_versions_in_cell,low_n_flag,version,date_added
TUN,Streptococcus pneumoniae,cefuroxime,,2016,41,-2.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,cefuroxime,,2017,28,-3.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,cefuroxime,,2018,11,5.058893689053568,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,cefuroxime,,2020,15,-1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,cefuroxime,,2021,32,-1.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,clarithromycin,,2015,10,-5.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,clarithromycin,,2016,41,-5.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,clarithromycin,,2017,28,-5.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,clarithromycin,,2018,11,-1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,clarithromycin,,2020,15,4.058893689053568,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,clarithromycin,,2021,32,-1.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,doxycycline,,2018,11,5.058893689053568,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,doxycycline,,2020,15,4.058893689053569,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,doxycycline,,2021,32,4.058893689053569,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,erythromycin,,2015,10,-5.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,erythromycin,,2016,41,-5.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,erythromycin,,2017,28,-5.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,erythromycin,,2018,11,-2.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,erythromycin,,2020,15,4.058893689053568,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,erythromycin,,2021,32,-2.5,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,levofloxacin,,2015,10,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,levofloxacin,,2016,41,1.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,levofloxacin,,2017,28,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,levofloxacin,,2018,11,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,levofloxacin,,2020,15,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,levofloxacin,,2021,32,1.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,moxifloxacin,,2015,10,2.0588936890535687,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,moxifloxacin,,2016,41,2.0588936890535687,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,moxifloxacin,,2017,28,2.0588936890535687,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,moxifloxacin,,2018,11,2.0588936890535687,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,moxifloxacin,,2020,15,2.0588936890535687,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,moxifloxacin,,2021,32,2.5588936890535683,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,penicillin,,2015,10,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,penicillin,,2016,41,0.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,penicillin,,2017,28,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,penicillin,,2018,11,4.058893689053569,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,penicillin,,2020,15,1.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,penicillin,,2021,32,1.5,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,tetracycline,,2018,11,4.058893689053569,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,tetracycline,,2020,15,3.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,tetracycline,,2021,32,3.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2015,10,3.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,41,2.0,False,False,v1,2026-07-08
TUN,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2017,28,3.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2018,11,3.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2020,15,2.0,False,True,v1,2026-07-08
TUN,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2021,32,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin,,2016,179,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin,,2017,60,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin,,2018,10,1.5,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin,,2019,10,1.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin,,2020,262,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin,,2021,33,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2018,10,2.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2019,10,1.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2020,262,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2021,33,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2016,179,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2017,60,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2018,10,1.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2019,10,1.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2020,262,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2021,33,1.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ampicillin,,2016,179,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ampicillin,,2017,60,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ampicillin,,2018,10,1.5,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,ampicillin,,2019,10,0.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,ampicillin,,2020,262,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ampicillin,,2021,33,1.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefixime,,2016,179,2.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefixime,,2017,60,2.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefixime,,2018,10,2.0588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefixime,,2019,10,2.0588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefixime,,2020,262,2.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefixime,,2021,33,2.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefotaxime,,2018,10,5.465784284662087,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefotaxime,,2019,10,3.0588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefotaxime,,2020,262,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefotaxime,,2021,33,4.965784284662087,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefpodoxime,,2016,179,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefpodoxime,,2017,60,2.0588936890535687,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefpodoxime,,2018,10,2.5588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefpodoxime,,2019,10,2.5588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefpodoxime,,2020,262,2.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefpodoxime,,2021,33,2.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ceftibuten,,2018,10,4.058893689053568,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,ceftibuten,,2019,10,4.058893689053568,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,ceftibuten,,2020,262,4.058893689053568,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ceftibuten,,2021,33,4.058893689053568,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ceftriaxone,,2016,179,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ceftriaxone,,2017,60,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ceftriaxone,,2018,10,5.465784284662087,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,ceftriaxone,,2019,10,4.465784284662087,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,ceftriaxone,,2020,262,4.965784284662087,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,ceftriaxone,,2021,33,4.965784284662087,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefuroxime,,2016,179,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefuroxime,,2017,60,1.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefuroxime,,2018,10,2.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefuroxime,,2019,10,1.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,cefuroxime,,2020,262,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,cefuroxime,,2021,33,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,levofloxacin,,2016,179,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,levofloxacin,,2017,60,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,levofloxacin,,2018,10,2.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,levofloxacin,,2019,10,2.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,levofloxacin,,2020,262,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,levofloxacin,,2021,33,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,moxifloxacin,,2016,179,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,moxifloxacin,,2017,60,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,moxifloxacin,,2018,10,3.0588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,moxifloxacin,,2019,10,3.0588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,moxifloxacin,,2020,262,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,moxifloxacin,,2021,33,3.0588936890535683,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,tetracycline,,2018,10,3.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,tetracycline,,2019,10,3.0,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,tetracycline,,2020,262,3.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,tetracycline,,2021,33,3.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2016,179,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2017,60,2.0,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2018,10,2.5294468445267846,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2019,10,3.5588936890535683,False,True,v1,2026-07-08
TUR,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2020,262,3.0588936890535687,False,False,v1,2026-07-08
TUR,Haemophilus influenzae,trimethoprim/sulfamethoxazole,,2021,33,3.0588936890535687,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,ampicillin,,2015,16,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,ampicillin,,2016,134,0.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,ampicillin,,2017,29,2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2015,16,-0.47055315547321563,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2016,134,2.0588936890535687,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2017,29,-2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2018,6,0.5294468445267841,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2019,8,-1.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2020,106,3.0588936890535683,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,azithromycin,,2021,22,-3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2015,16,-3.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2016,134,-5.5,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2017,29,-3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2018,6,-3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2019,8,-3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2020,106,-2.5,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefaclor,,2021,22,-1.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefotaxime,,2018,6,2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefotaxime,,2019,8,0.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefotaxime,,2020,106,4.058893689053569,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefotaxime,,2021,22,4.558893689053569,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2015,16,-1.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2016,134,-2.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2017,29,-1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2018,6,-1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2019,8,-2.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2020,106,1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefpodoxime,,2021,22,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2015,16,2.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2016,134,2.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2017,29,3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2018,6,2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2019,8,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2020,106,3.5294468445267846,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,ceftriaxone,,2021,22,4.058893689053569,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2015,16,-0.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2016,134,-1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2017,29,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2018,6,0.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2019,8,-2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2020,106,1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,cefuroxime,,2021,22,2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2015,16,1.0294468445267841,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2016,134,4.058893689053568,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2017,29,-2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2018,6,1.5294468445267841,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2019,8,-0.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2020,106,4.058893689053568,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,clarithromycin,,2021,22,-1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,doxycycline,,2018,6,4.558893689053569,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,doxycycline,,2019,8,1.5294468445267846,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,doxycycline,,2020,106,5.058893689053568,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,doxycycline,,2021,22,4.058893689053569,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2015,16,0.5294468445267841,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2016,134,3.0588936890535683,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2017,29,-2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2018,6,1.0294468445267841,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2019,8,-1.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2020,106,4.058893689053568,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,erythromycin,,2021,22,-2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2015,16,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2016,134,1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2017,29,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2018,6,1.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2019,8,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2020,106,1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,levofloxacin,,2021,22,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2015,16,2.0588936890535687,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2016,134,2.0588936890535687,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2017,29,2.0588936890535687,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2018,6,2.5588936890535683,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2019,8,2.5588936890535683,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2020,106,2.0588936890535687,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,moxifloxacin,,2021,22,2.0588936890535687,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2015,16,2.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2016,134,1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2017,29,3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2018,6,2.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2019,8,0.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2020,106,3.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,penicillin,,2021,22,3.5294468445267846,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,tetracycline,,2018,6,3.5294468445267846,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,tetracycline,,2019,8,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,tetracycline,,2020,106,3.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,tetracycline,,2021,22,3.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2015,16,1.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2016,134,-1.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2017,29,0.0,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2018,6,-0.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2019,8,-1.5,False,True,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2020,106,3.0,False,False,v1,2026-07-08
TUR,Streptococcus pneumoniae,trimethoprim/sulfamethoxazole,,2021,22,1.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2014,12,0.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2015,78,0.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2016,85,2.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2017,20,1.5,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2018,1,3.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2019,5,3.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2020,61,3.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin,,2021,9,2.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2018,1,3.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2019,5,3.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2020,61,3.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,fixed_2ug,2021,9,2.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2014,12,1.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2015,78,2.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2016,85,2.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2017,20,2.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2018,1,3.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2019,5,3.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2020,61,3.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,amoxicillin/clavulanate,standard,2021,9,2.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2014,12,1.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2015,78,2.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2016,85,3.0588936890535687,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2017,20,1.5,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2018,1,3.0588936890535687,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2019,5,3.0588936890535687,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2020,61,3.0588936890535687,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ampicillin,,2021,9,2.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefixime,,2016,79,2.0588936890535683,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefixime,,2017,20,2.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefixime,,2018,1,3.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefixime,,2019,5,2.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefixime,,2020,61,2.0588936890535683,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefixime,,2021,9,2.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefotaxime,,2018,1,3.965784284662087,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefotaxime,,2019,5,3.965784284662087,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefotaxime,,2020,61,3.965784284662087,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefotaxime,,2021,9,3.965784284662087,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefpodoxime,,2016,79,4.058893689053568,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefpodoxime,,2017,20,3.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefpodoxime,,2018,1,3.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefpodoxime,,2019,5,2.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefpodoxime,,2020,61,3.0588936890535683,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefpodoxime,,2021,9,2.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftibuten,,2018,1,5.058893689053568,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftibuten,,2019,5,4.058893689053568,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftibuten,,2020,61,4.058893689053568,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ceftibuten,,2021,9,4.058893689053568,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2014,12,2.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2015,78,2.0588936890535683,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2016,85,3.0588936890535683,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2017,20,3.0588936890535683,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2018,1,5.965784284662087,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2019,5,4.965784284662087,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2020,61,4.965784284662087,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,ceftriaxone,,2021,9,4.965784284662087,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefuroxime,,2014,12,0.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefuroxime,,2015,78,1.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefuroxime,,2016,85,2.0,False,False,v1,2026-07-08
UKR,Haemophilus influenzae,cefuroxime,,2017,20,2.0,False,True,v1,2026-07-08
UKR,Haemophilus influenzae,cefuroxime,,2018,1,2.0,False,True,v1,2026-07-08
